CustomerID,Age,Income,Credit_Score,Is_Active,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50
100011,40,99858.4,789,1,0.2808,1.2725,0.7831,-0.44,-0.6671,1.1305,-1.114,0.028,0.5942,0.5518,0.725,2.3584,1.3992,-0.3013,-0.9234,-0.0849,2.341,0.5327,0.0572,-1.2929,0.3879,0.3152,-0.0755,1.1265,0.7949,1.2249,0.8016,-0.1484,0.9316,0.5716,-1.2177,1.0342,-2.305025,0.5158,-1.5227,0.3279,0.6669,-0.3773,-0.4405,0.2144,-0.2176,-2.1505,0.6822,0.0496,0.682,0.7852,1.0322,-0.5776,-0.1324,0.3294
100012,28,17623.5225,306,1,0.5274,0.8787,-0.5057,0.079,-0.4592,-0.1255,0.5924,-0.9146,-0.7718,-1.9723,-0.1007,0.8717,1.7815,-0.2201,0.5235,0.6119,1.3815,-2.322025,1.0135,-0.4993,-1.5442,0.2018,-1.4039,1.0382,-1.0005,0.1909,-0.114,0.9649,1.3748,-1.5686,0.3009,-0.0907,0.0284,-0.0993,0.3365,0.1302,1.9488,0.0973,0.6751,1.804,0.0352,0.4488,2.1303,-0.8249,-0.1632,0.5874,0.3898,0.9329,1.2811,-0.9872
100013,28,78536.01,375,1,0.2111,0.5003,2.3197,-0.7581,1.1498,-0.8511,0.6613,-1.0156,-0.2546,-0.8559,0.3965,0.9319,-0.6918,-1.2486,0.8072,0.2831,0.0193,-0.2981,-0.8943,-1.018,-0.9062,0.5572,0.3293,-0.0892,0.3661,1.1366,1.2009,-0.2413,0.0617,-0.1427,0.7327,-1.096,-0.3478,1.4568,-1.8111,-0.2199,0.6568,-0.4807,0.5505,-1.6635,-0.5329,0.2073,-0.1901,0.5289,-0.4717,-1.9587,-0.9948,0.4068,0.8279,0.441
100014,41,108722.01,552,0,0.1345,-0.726,0.2263,-1.1811,-0.3219,-0.5752,-1.4688,-0.2614,-0.4987,0.7749,0.0341,-0.7441,-1.0193,-0.2844,1.9154,-0.2977,-0.3807,1.3949,-0.837,0.5413,1.0932,0.2152,1.1992,0.3936,0.9168,-1.3015,-1.6855,0.1086,0.9381,-2.3693,-0.2964,-1.9055,-1.7925,-0.4923,-0.2923,-0.3954,-0.1596,0.5601,0.0506,-0.3459,-1.1009,-0.0635,-2.321875,-1.4304,0.3884,1.4447,0.6717,-1.3637,-0.1973,0.4298
100015,70,112442.46,306,1,-0.4708,1.0758,0.9316,-1.6041,2.331675,-1.4568,2.271875,0.2693,-0.0625,0.0076,-0.1811,0.0912,1.2546,-0.1688,0.5025,1.0572,0.1929,-0.3095,-0.1293,0.6401,-0.2045,0.9005,-0.9851,-0.8781,-0.5844,-1.921,-0.5481,-1.3045,0.0739,-0.4093,0.9396,-0.7581,-0.4374,-2.333475,0.7537,0.3213,-0.4717,0.9847,0.0348,0.3769,1.0119,-0.3343,0.1464,0.36,-0.2791,0.5055,0.8872,-2.34295,-0.2902,0.6024
100016,53,69204.35,772,0,-1.4156,-1.6139,0.1726,0.799,-0.58,-0.5051,-2.0204,0.3988,0.8402,1.0088,-0.7753,0.1391,1.0424,1.1607,-0.8976,-1.9776,-1.1141,1.5143,-0.9691,-1.3382,-1.5021,1.3049,-1.0339,2.2897,-1.7847,0.219,0.5893,0.876,0.9113,2.1259,-0.2502,-0.6895,-0.1935,0.7884,-0.4091,1.5679,0.3928,-1.808,0.019,-1.5868,-1.211,2.339925,2.2936,0.6698,0.8086,-0.3875,-0.275,0.1013,0.2066,0.8006
100017,57,41845.05,437,1,-2.353925,0.4905,-1.0505,-1.0186,-1.216,-1.5178,0.1279,0.5284,0.4163,-0.0048,0.9091,-0.5847,0.8303,2.351875,-0.8702,0.4313,0.2832,-0.5374,0.6561,-0.7549,1.573,0.2778,0.6733,-0.6594,1.982,-0.2587,0.6186,-0.3429,-0.2127,-0.3647,-0.4924,-0.3442,2.0611,-2.333475,-1.0178,-2.39385,-1.6856,-0.2465,0.0033,-1.6053,1.9821,0.9483,-0.3793,-1.2013,-1.8894,-0.0537,0.2629,0.2025,-0.0727,-0.9963
100018,41,109161.82,657,0,1.5533,-1.7396,-0.0723,0.6086,1.001,-1.031,2.0507,-0.692,1.2998,0.2986,-0.956,0.0976,-1.1966,-1.3392,-1.0601,0.5433,0.2771,-0.4833,-0.1341,0.8579,-1.1539,-0.9478,0.4556,0.4283,0.6625,-0.1756,-1.7342,-0.3243,0.5305,1.2843,-1.174,0.515,2.31605,1.9537,-0.1144,-0.2224,-0.5164,-1.1619,0.2813,-0.0417,1.5772,1.1158,1.7168,-0.6057,0.1789,-1.1834,1.5886,-1.0578,0.6025,0.842
100019,20,73703.37,462,0,0.1715,1.7739,-1.4093,0.1117,-1.0211,0.3907,-0.7944,0.132,-1.6091,-0.4111,-0.1687,-1.6525,-0.8634,0.1235,-0.3525,0.1842,-1.0825,0.5024,-1.9049,0.6349,-1.1442,-1.2301,-1.4342,0.0312,-0.657,1.3981,-0.4919,1.1162,0.8966,-1.7126,-0.3773,-0.6491,0.6834,0.2846,-0.2583,-0.632,0.0685,-0.0016,-1.3187,0.6147,-1.2858,-1.6032,0.424,-0.727,-0.4415,-1.3392,2.29,0.7711,0.2478,-0.4802
100020,39,71025.76,617,1,2.1048,-1.1562,0.3159,-1.1925,-0.5189,-0.4283,1.6752,1.2624,-0.2321,-0.9626,0.6551,1.3792,-0.4524,0.3797,-0.0341,0.2497,0.173,-0.1525,-2.3207,0.0915,0.6163,-0.0682,-1.1978,0.4143,0.7219,-0.0437,0.7005,0.0854,-1.6672,-0.4558,-0.4719,-0.5962,0.1146,-0.1579,0.0616,0.0175,0.4712,-0.4689,-1.2563,-0.3641,1.7191,-0.4048,-0.5736,-1.0828,-0.2223,0.1076,-1.4952,-2.34295,-0.213,-0.2037
100021,70,52678.63,757,0,1.2934,-0.4709,-0.195,-1.6363,-2.2322,-1.2474,0.6145,1.7626,-0.0436,-0.9211,-0.5145,-0.1355,-0.349,-1.5384,1.5568,1.24,-1.0163,-0.1873,0.8836,-0.4103,1.3436,-0.9944,-0.2864,0.7974,-0.987,1.485,0.4063,0.2473,-0.0917,1.3764,0.8795,-0.8458,-0.9189,0.1911,0.7615,0.6858,1.03,0.2975,-1.2148,-0.2878,-0.0374,1.2456,-0.3482,-0.504,-0.3355,1.9707,0.0928,-0.549,-0.6738,0.8101
100022,19,43752.81,552,1,-0.7999,1.6536,-1.3926,0.395,-0.2436,0.0036,-0.011,-0.5448,0.6544,-0.9973,0.3466,0.6623,-0.8457,-0.3895,-0.9675,-1.5784,0.2273,-2.322025,-0.2619,1.7216,-0.4552,0.0913,-0.6341,-0.4025,0.0456,0.6684,-0.4079,0.9426,-0.6397,-0.2748,1.0012,0.7252,1.8299,-0.1137,0.5725,-0.2659,1.8103,-0.3066,0.9313,-0.9796,2.007,-0.6233,1.2344,-0.1162,0.9182,-1.3737,-0.5003,0.8173,0.0079,1.2217
100023,49,89096.58,500,0,-0.3511,0.4378,-0.4442,-1.1137,2.1135,0.0717,-0.3778,0.1713,-0.2136,-0.9475,-0.9523,0.6572,0.5337,0.8468,-1.581,-0.2789,-0.2053,1.5179,-0.8092,0.6636,0.9638,2.1423,0.1867,-0.6253,-0.0083,1.0202,-2.0696,0.2529,-1.9821,0.9401,1.1229,0.043,0.7179,0.4768,0.3835,-0.4491,0.0754,-1.4891,1.1688,-0.7215,-0.9209,-0.1338,0.8717,-0.4162,-0.5052,0.2459,0.1885,-0.6902,-0.5214,0.6112
100024,61,91746.79,831,1,-0.5031,-0.7355,-1.0832,0.2862,0.4831,-1.7407,1.002,0.0577,1.9506,-0.007,-0.3812,-0.2064,1.0181,-0.8414,0.835,0.4976,-1.1032,-0.5632,-0.2234,-0.4045,1.1576,1.4949,-0.4843,-0.4199,-0.1874,0.3826,1.6793,-0.6971,-0.2594,1.2422,1.0829,-1.4861,0.9133,-1.1601,0.1014,1.3474,0.5271,-0.1301,0.6832,-0.2342,0.3201,0.9973,-1.0528,0.0964,-0.8924,-0.0602,-0.1055,-0.2778,-1.464,-1.8596
100025,47,80038.6,464,0,-0.6551,0.1098,-0.449,0.569,-0.175,0.4274,0.6536,0.4727,-0.0048,-0.4063,0.1478,1.36,-0.6986,0.6621,-1.525,-0.5401,0.282,0.6634,0.686,0.5981,-1.5889,0.9742,-0.5631,-0.2401,-0.9723,1.1696,0.5112,-0.2687,-0.5261,-0.9356,1.3035,2.1421,-0.2202,1.0881,1.3006,0.0795,0.1888,1.2173,2.1475,1.5548,-0.0049,-0.4638,-0.026,-0.6965,-1.2795,0.4633,-1.1628,0.5487,-0.8941,1.5199
100026,55,55898.86,531,0,-1.5449,0.2816,-0.138,-1.0768,-0.6417,0.4353,-0.3358,0.2033,-0.2921,0.5025,-1.1782,-0.6484,0.9244,-0.3749,2.2041,-1.1434,0.8991,1.2035,0.3114,-0.5262,1.6708,0.1424,-0.2597,-1.4839,1.1655,1.2981,0.4415,0.2741,-0.7928,0.2134,-0.7541,0.4626,1.885,0.4303,0.0845,-0.3218,1.1463,-1.2478,0.1937,-1.5256,-1.4743,0.8516,0.383,0.555,0.5604,1.1512,0.9887,0.2492,-0.3243,1.351
100027,19,48375.03,627,1,-0.9078,0.4121,0.7508,-1.3724,-1.4396,-1.6341,-0.7135,1.9068,0.2433,0.1885,-1.8247,-0.3373,1.6154,0.4944,-0.6595,-1.9751,-1.1767,-0.4,-0.8417,-1.2112,0.2948,-1.2634,-0.0301,-1.4031,-1.7229,-0.121,0.2164,1.8107,0.598,-1.5377,1.6461,-1.2076,0.2295,-0.7166,-2.1788,-1.3512,-0.8314,-1.2284,-1.5329,-0.6178,-0.1938,0.6983,0.2931,-0.5313,1.3298,0.1148,1.5796,0.2238,0.4617,1.3622
100028,77,39193.78,537,1,-1.0188,-0.2203,-0.8748,-0.1715,2.0332,1.9393,-1.7958,-0.6959,0.7245,-0.1254,-1.1127,1.3049,-0.2589,-1.0188,-1.0977,0.0593,-0.0546,0.8899,1.478,-1.5138,-1.3033,0.8738,0.2847,-0.6123,0.1375,0.0561,-0.4493,-0.3689,-0.4678,-0.6888,-0.1158,1.2202,-0.7383,1.3996,-0.1399,-1.3973,-0.6326,1.0012,0.3977,0.6143,1.2934,-0.8688,-0.506,-0.7368,-0.1905,0.0804,-1.461,-0.6417,-1.0896,-0.5431
100029,38,60986.37,419,1,0.8883,-0.3319,-0.8197,-0.2911,-2.0772,1.8545,1.341,0.6079,0.0648,-0.5776,-0.4007,1.8451,0.9355,-0.7311,0.5374,-0.7813,-0.1376,-0.0411,0.1278,0.6486,2.3082,0.8915,-0.3185,0.717,-0.4176,-0.2253,-0.0844,-0.4398,-1.9419,0.5203,1.0014,0.2782,-0.0104,-1.1981,-1.41,-0.4854,0.0213,-0.622,0.7001,-0.2995,1.8832,0.8606,-0.6701,-1.0151,0.0668,0.437,-0.7861,0.7747,-0.0126,-0.4536
100030,50,49853.66,549,1,-1.6014,0.6763,0.3602,-0.7111,0.8249,1.4088,-1.1073,1.2092,0.6541,1.3049,0.1514,-0.461,-1.9781,-0.0701,0.7151,0.5097,-1.4867,-1.4615,-0.5204,1.9361,-0.877,0.5525,1.048,0.6264,1.5054,-0.8999,2.0361,0.8149,-0.7425,1.9683,0.9742,-0.6638,2.1205,-0.5976,-0.6602,-0.6172,-2.370625,2.1009,1.7711,-0.7951,-1.2135,0.3258,0.7353,0.2823,0.981,0.5272,0.4949,0.819,-0.5595,1.925
100031,29,32267.26,580,1,2.2261,-0.2629,0.0768,-2.0399,-0.0714,-0.9417,-0.3564,1.4472,0.6755,0.9016,-0.1298,-0.3507,1.0341,-0.9049,1.1856,-1.111,-0.4048,-1.3382,0.0274,-0.2884,-0.9387,-1.0402,0.2969,-0.3139,0.3729,-0.2587,0.4776,2.0696,0.4569,-0.6772,1.6546,1.8814,-1.0462,0.0531,-0.7966,1.1644,0.9844,-0.1682,-0.7291,-0.0968,-0.0269,-1.2858,-0.4907,-0.3854,-0.8134,1.1926,-0.0813,1.2098,0.7514,0.4418
100032,75,91283.63,583,1,-0.309,-1.0825,0.7766,1.0383,0.2833,-1.7891,-0.7127,1.2431,-1.6141,0.3455,-0.0878,0.6369,0.9961,0.4687,-0.8277,-0.2499,0.7189,0.781,0.512,0.1964,-0.1376,1.219,-0.7693,-0.7591,0.0721,-0.3801,2.015,1.6069,-1.9121,-0.3975,-0.8941,1.6693,-1.4827,-0.1288,0.1298,-1.0114,0.2218,0.0507,0.8551,-0.3562,1.9818,0.6722,-1.2131,0.9878,0.0731,-0.9421,-0.6575,1.1014,-1.1739,0.3308
100033,39,42023.4,497,1,1.3516,-0.3253,-0.1933,-0.0768,1.6441,-1.1134,-0.9151,1.3031,0.856,0.2271,0.3741,1.6245,-0.8357,0.4306,0.0959,0.2834,-0.3021,-1.358,1.4807,-0.925,0.7328,0.6041,-0.3264,0.0886,-0.7643,-0.6732,-1.184,0.0955,1.1304,-0.2578,0.7018,-1.842,-0.2137,1.905,0.8344,-2.0427,-2.1842,-1.3142,0.2371,-0.0624,-0.7347,0.2502,-0.0804,0.8768,-1.0153,-0.1046,0.4923,-0.1803,-1.2031,0.5837
100034,78,99598.07,715,1,-0.9482,-0.0301,0.5736,0.597,-1.1765,0.9599,-0.6299,0.1069,-0.4732,0.1443,-0.9656,1.0865,1.2943,1.4804,0.524,0.4222,0.1057,1.3899,0.5047,0.2579,1.6248,-0.0236,0.0813,0.1892,-0.8833,-0.5082,-0.3847,-0.0568,-0.1049,-0.8919,0.7678,0.1627,0.6938,-0.9766,-0.6659,-1.1253,0.28,-0.873,-0.2878,0.4152,0.8887,2.339925,0.6625,-0.7628,-1.2007,0.7565,-0.1471,0.3619,-0.1694,0.6344
100035,61,84851.79,694,1,0.7855,0.3351,-2.357,-0.0457,0.4813,-0.0101,1.6337,-0.3993,-1.1915,0.3402,-0.2275,-0.9092,2.3093,0.8935,-1.2763,0.7309,-0.8039,2.3136,-0.7153,0.1879,0.1016,0.4931,0.1378,-1.1027,0.1669,0.5811,0.8343,2.1124,-0.2742,1.3663,-1.661,0.4038,0.0309,1.2895,-1.0979,-1.0471,0.9529,0.4073,-1.9058,-2.349075,-0.2273,0.5076,0.9038,-0.3236,0.8401,-0.0272,-0.7865,-0.951,-0.0832,0.4459
100036,42,82358.53,450,1,-1.4499,0.1854,-0.7291,0.9151,-1.3795,0.8811,-1.393,0.2543,-0.3741,0.415,0.3716,-1.7907,0.1658,-0.3029,-0.4803,-0.9357,-0.4255,-0.1427,-0.3695,0.6484,0.2493,0.3206,-0.6638,0.2765,-0.7867,0.4956,0.3709,-0.427,1.3729,-0.443,0.7957,-0.3484,0.1184,0.4053,0.2042,-0.3395,-0.5968,0.6739,1.2855,-0.8455,1.3239,0.6386,0.4726,2.291425,1.5393,0.2827,-0.5128,0.4661,0.4473,0.9658
100037,66,116632.73,564,0,-1.4555,-1.3283,0.0489,-0.2411,2.227,0.5704,0.2961,1.1475,0.3157,2.0746,-0.9713,-0.2709,1.5023,0.1384,-0.0225,0.5293,1.8223,-1.1936,-0.0236,1.109,2.1902,-0.4794,0.2577,0.9771,1.0393,-0.5555,0.4603,-2.3066,-0.6591,-0.435,-0.2265,-1.204,-0.0485,0.1101,-0.0389,-1.2704,-1.2547,-0.1803,0.7147,-0.7248,0.0369,-0.3391,0.7188,-0.4401,0.5242,0.1906,0.3823,-0.361,-1.0517,-1.6662
100038,44,42854.93,519,0,1.1003,0.4875,-0.0957,-0.3154,-0.1567,2.3181,1.1449,-2.0222,-1.1056,0.4248,0.3638,0.882,-0.3573,-0.4691,0.7821,0.1176,1.4744,-2.2445,1.037,0.6198,-2.2017,-0.0005,-0.2404,-0.4642,0.6162,-2.282475,-1.1123,-1.5287,0.207,0.2678,-0.6403,0.7193,-0.1069,-0.4605,-0.852,-0.9929,0.0469,0.3327,0.085,1.6728,-0.9391,0.0319,0.6313,-1.3448,-0.4908,1.3145,2.1735,0.8507,1.4463,1.0175
100039,76,96844.3,515,1,-0.1101,-0.2183,0.1622,-0.8508,-1.3485,1.8254,2.27,-0.1741,-1.3607,-0.0644,-0.974,-1.5056,1.4049,-0.159,0.4773,2.2381,0.037,0.328,0.2097,0.2956,-0.4222,-0.4108,0.5065,-2.339925,0.5588,0.109,-1.1816,-0.3567,-0.6047,-0.1684,1.1458,-0.2082,-0.8143,-1.9851,-0.2249,-2.0277,-0.0753,-1.8391,0.1127,-0.8581,1.6621,1.4244,-0.0468,-1.2177,0.5961,-0.6428,-0.9079,-0.4338,-1.373,1.0992
100040,59,67558.94,614,1,-0.186,-0.5713,0.9072,0.283,-0.2739,0.0016,-1.1675,-0.7706,0.594,1.1039,0.7636,0.641,0.0082,-1.2113,-1.9268,-0.9017,0.9987,-0.5346,0.2914,-0.5632,0.4726,-1.6896,0.0442,0.5161,-1.358,-0.0171,-0.2659,0.5905,-1.2573,0.9887,0.8494,2.1072,0.5759,1.7483,0.4021,-0.7334,0.2852,-1.042,0.5932,-0.2364,-0.7894,-1.8937,0.4889,0.0431,0.3573,0.114,1.0473,0.5199,-2.30135,0.0706
100041,45,133391.9825,515,0,-0.9872,-0.6518,-0.5189,-0.3574,0.3599,0.544,-0.7164,-1.1352,-1.2475,1.6234,-1.1462,-0.4912,1.2636,0.9995,-0.1049,1.5058,-0.1987,-0.0098,-0.9053,-0.6518,-0.7025,0.6929,-0.0702,1.1424,-0.2766,-0.8718,0.1575,0.3456,-0.8292,-2.3693,-0.345,1.4178,-0.2537,0.4274,-0.0613,-0.5686,-0.6253,-0.2449,-1.0744,1.1796,0.6234,1.4056,-0.6311,-1.2303,0.7503,0.8361,0.3917,-1.2789,1.0794,0.3612
100042,77,65480.14,634,1,-0.8557,-0.7322,0.3196,-0.5009,1.7302,-1.2357,-0.7237,-0.4602,0.4306,-0.8818,0.755,0.5661,0.3387,-1.3937,1.3783,-0.6815,-2.348575,-0.9621,-0.842,-1.191,-2.3728,1.5252,-0.5737,0.1199,-1.2388,2.0105,-1.7358,-1.5537,-0.3786,1.4871,-1.3018,-1.7411,-0.4706,-0.8936,-0.5734,-0.0185,0.4515,-1.5976,1.6796,0.5397,0.4339,0.3794,-0.1369,-0.2724,1.0133,1.3124,1.1084,-0.2234,0.3995,-0.5651
100043,33,61442.29,658,0,-1.5769,1.7721,-0.2216,-1.7017,-0.3497,-1.1633,-0.731,0.2411,-0.4648,-1.5205,-0.6645,0.1354,0.8981,-0.6998,0.0565,0.0446,1.0795,2.1976,-1.2634,0.4977,-1.7802,-0.1271,-1.3556,1.7619,-1.7522,0.2181,0.4663,0.3267,1.3557,-0.0299,-1.0693,-0.7117,1.275,0.716,-1.3694,0.0519,2.334825,-0.3232,-0.9253,1.1627,-1.2469,-0.0342,0.7921,-0.9673,1.8032,-0.0861,-0.045,1.0272,-1.2317,1.0005
100044,32,85638.39,460,0,-0.5095,1.6748,0.4869,-0.4074,-0.7324,1.7354,0.4519,0.3165,1.5743,-0.0551,1.0127,0.4604,-0.4043,-0.3343,1.2109,-1.2053,0.434,-0.2714,0.2187,-0.3766,0.0464,1.1875,0.4617,-0.5674,0.9665,-0.1214,-0.0566,0.3707,2.3533,-2.1015,-1.8175,0.1656,-1.7353,-0.5686,0.0881,-0.387,-0.3298,0.2172,1.2055,-0.0766,-0.8553,0.6333,-0.7861,-0.1518,0.2559,-0.9435,2.33315,-0.5017,-1.6217,0.4596
100045,79,69777.29,810,0,0.2661,0.9965,0.5108,0.4242,1.0339,-0.6559,-0.1637,0.6747,-0.7077,-1.7303,-1.9334,-1.2448,2.3601,-0.3089,0.0423,1.2636,-0.4846,-2.322025,-0.4626,0.1599,-0.4032,-0.1459,1.4069,1.5416,-0.1663,2.2527,0.3373,0.2508,-0.5126,-1.1803,0.4319,0.0206,0.1481,-1.0149,-0.4802,-1.4022,-0.5183,-1.1816,0.7646,-0.3023,0.275,-0.0318,-1.4144,-0.1316,-0.6227,-0.7446,-0.5876,-1.4769,-0.8043,0.4863
100046,79,56038.43,456,0,0.09,-0.6819,-1.1007,-0.1177,0.0033,0.8956,1.748,1.0715,1.6364,0.8971,-0.4383,-0.3833,-2.3292,1.6709,2.0191,-0.4093,1.4639,-1.0708,-0.8227,-0.0586,0.0834,-0.0324,0.3301,1.1185,0.7936,0.4569,2.3418,-0.5564,-0.2252,1.2141,0.2356,0.3733,-1.6586,-0.8854,2.01,1.9601,0.8979,1.5436,-0.3279,0.9745,-0.4161,0.9967,-1.7109,-2.371475,0.3118,-1.8,-0.8222,-0.1375,0.1162,0.9801
